,city,postcode,latitude,longitude,total_score,scheme_references,nobroadband_rate,simd10,pctype,ur_class
1950,Inverness,IV2 3TL,57.47858179,-4.22236948,15,None,9,1,large,2
1951,Inverness,IV3 8AR,57.48693981,-4.23397278,15,None,0,1,small,2
1952,Inverness,IV3 8AS,57.48701911,-4.23406105,15,None,0,1,small,2
1953,Inverness,IV3 8BL,57.48440234,-4.23366762,15,None,0,1,small,2
1954,Inverness,IV3 8BQ,57.48589939,-4.23335864,15,None,0,1,small,2
1955,Inverness,IV3 8BU,57.48494035,-4.23271613,15,None,0,1,small,2
1956,Inverness,IV3 8BX,57.48506773,-4.23364153,15,None,0,1,small,2
1957,Aberdeen,AB116DJ,57.14278828,-2.10635406,15,MVS,54,6,small,1
1958,Aberdeen,AB116DL,57.14276925,-2.10759333,15,MVS,54,6,small,1
1959,Inverness,IV3 8BY,57.48511892,-4.23379481,15,None,0,1,small,2
1960,Inverness,IV3 8BZ,57.485735,-4.23401597,15,None,0,1,small,2
1961,Inverness,IV3 8DA,57.48528456,-4.23458908,15,None,0,1,small,2
1962,Inverness,IV3 8DD,57.48610275,-4.2355734,15,None,0,1,small,2
1963,Stirling,FK7 0BP,56.10022533,-3.93608604,15,None,0,1,small,2
1964,Inverness,IV3 8DE,57.48791786,-4.23404922,15,None,0,1,small,2
1965,Inverness,IV3 8DF,57.48641809,-4.23298989,15,None,0,1,small,2
1966,Inverness,IV3 8DH,57.48833806,-4.23467556,15,None,0,1,large,2
1967,Inverness,IV3 8DN,57.48733655,-4.23541524,15,None,0,1,small,2
1968,Inverness,IV3 8DP,57.4863578,-4.23487156,15,None,0,1,small,2
1969,Inverness,IV3 8DY,57.48661036,-4.23380249,15,None,0,1,small,2
1970,Inverness,IV3 8EU,57.48672355,-4.23552793,15,None,0,1,small,2
1971,Inverness,IV3 8SY,57.48626911,-4.23429886,15,None,0,1,small,2
1972,Stirling,FK7 9BZ,56.09787894,-3.94813896,15,None,9,1,small,2
1973,Stirling,FK7 9DZ,56.10018453,-3.94667974,15,None,9,1,small,2
1974,Stirling,FK7 9DY,56.09989223,-3.9475493,15,None,9,1,small,2
1975,Stirling,FK7 9DF,56.09816074,-3.94736538,15,None,9,1,small,2
1976,Stirling,FK9 5DL,56.13688471,-3.93986006,15,None,0,1,small,2
1977,Stirling,FK9 5AY,56.13323947,-3.93908103,15,None,0,1,small,2
1978,Inverness,IV2 3NA,57.47815109,-4.22182621,15,None,9,1,small,2
1979,Stirling,FK9 5BP,56.13312689,-3.93823857,15,None,0,1,small,2
1980,Stirling,FK9 5ET,56.13667877,-3.93809547,15,None,0,1,small,2
1981,Inverness,IV3 5JB,57.47949996,-4.23396878,15,None,0,1,small,2
1982,Stirling,FK8 1QP,56.12948225,-3.94313984,15,None,0,1,small,2
1983,Inverness,IV3 5JA,57.47927515,-4.23347129,15,None,0,1,small,2
1984,Inverness,IV3 5HZ,57.47906446,-4.23319152,15,None,0,1,small,2
1985,Inverness,IV3 5HY,57.47904338,-4.23387417,15,None,0,1,small,2
1986,Inverness,IV2 4HR,57.46087273,-4.2136247,15,None,4,1,small,2
1987,Inverness,IV3 5HX,57.4787584,-4.23322288,15,None,0,1,small,2
1988,Inverness,IV3 5HU,57.47873548,-4.23248752,15,None,0,1,small,2
1989,Inverness,IV3 5HT,57.47909805,-4.23230947,15,None,0,1,small,2
1990,Inverness,IV3 5HS,57.47949783,-4.23256741,15,None,0,1,small,2
1991,Inverness,IV3 5HR,57.47918107,-4.23168065,15,None,0,1,small,2
1992,Inverness,IV3 5HP,57.47872461,-4.23208651,15,None,0,1,small,2
1993,Inverness,IV3 5HJ,57.47865654,-4.23390058,15,None,0,1,small,2
1994,Inverness,IV2 4JN,57.4613942,-4.21667406,15,None,4,1,small,2
1995,Aberdeen,AB159PQ,57.12548159,-2.16170112,15,None,15,6,small,6
1996,Inverness,IV2 4JJ,57.45950419,-4.21735988,15,None,4,1,small,2
1997,Aberdeen,AB158AL,57.12629994,-2.16784902,15,None,15,6,small,6
1998,Inverness,IV3 5QQ,57.47956257,-4.2370253,15,None,0,1,small,2
1999,Inverness,IV2 4HU,57.45955425,-4.2160458,15,None,4,1,small,2
2000,Inverness,IV3 5JD,57.47928307,-4.23403894,15,None,0,1,small,2
2001,Inverness,IV3 5JW,57.47927757,-4.23485598,15,None,0,1,small,2
2002,Aberdeen,AB116FB,57.14390302,-2.10534925,15,MVS,54,6,small,1
2003,Inverness,IV2 4HS,57.46021398,-4.21531881,15,None,4,1,small,2
2004,Aberdeen,AB116BX,57.14363068,-2.10868647,15,MVS,54,6,small,1
2005,Inverness,IV3 5QF,57.47888493,-4.23571609,15,None,0,1,small,2
2006,Inverness,IV3 5QG,57.47948158,-4.23601946,15,None,0,1,small,2
2007,Stirling,FK9 5EQ,56.13602595,-3.93846495,15,None,0,1,small,2
2008,Inverness,IV3 5JE,57.47968584,-4.23564828,15,None,0,1,small,2
2009,Stirling,FK9 5ED,56.13623666,-3.93878133,15,None,0,1,small,2
2010,Stirling,FK9 5BX,56.13525762,-3.93760552,15,None,0,1,small,2
2011,Stirling,FK9 5BW,56.13323182,-3.93727831,15,None,0,1,small,2
2012,Stirling,FK9 5BA,56.13422961,-3.9395493,15,None,0,1,small,2
2013,Inverness,IV3 5PT,57.4786212,-4.23132955,15,None,0,1,small,2
2014,Inverness,IV3 5PN,57.48003868,-4.23348455,15,None,0,1,small,2
2015,Stirling,FK9 5BB,56.13429111,-3.94135479,15,None,0,1,small,2
2016,Inverness,IV3 5LY,57.48018252,-4.23449423,15,None,0,1,small,2
2017,Stirling,FK9 5BS,56.13431817,-3.93676971,15,None,0,1,small,2
2018,Inverness,IV3 5JX,57.48029312,-4.23535176,15,None,0,1,small,2
2019,Inverness,IV3 5JU,57.48021108,-4.23643106,15,None,0,1,small,2
2020,Inverness,IV3 5QU,57.47848762,-4.23075425,15,None,0,1,small,2
2021,Stirling,FK9 5BT,56.13534726,-3.93704677,15,None,0,1,small,2
2022,Inverness,IV3 5JT,57.48042894,-4.23529333,15,None,0,1,small,2
2023,Stirling,FK9 5BY,56.13511081,-3.9383706,15,None,0,1,small,2
2024,Stirling,FK9 5EB,56.13582866,-3.93843892,15,None,0,1,small,2
2025,Inverness,IV3 5JN,57.48042032,-4.23425853,15,None,0,1,small,2
2026,Stirling,FK9 5DB,56.1351212,-3.93885392,15,None,0,1,small,2
2027,Stirling,FK9 5DD,56.13584906,-3.94000101,15,None,0,1,small,2
2028,Stirling,FK9 5DE,56.13517612,-3.93993492,15,None,0,1,small,2
2029,Inverness,IV3 5JL,57.47951354,-4.23320226,15,None,0,1,small,2
2030,Stirling,FK9 5DF,56.13548079,-3.94056182,15,None,0,1,small,2
2031,Stirling,FK9 5DG,56.13536913,-3.94137694,15,None,0,1,small,2
2032,Stirling,FK9 5DH,56.13597491,-3.94057062,15,None,0,1,small,2
2033,Inverness,IV3 5JJ,57.47943554,-4.23354781,15,None,0,1,small,2
2034,Inverness,IV3 5JH,57.47998576,-4.2349493,15,None,0,1,small,2
2035,Inverness,IV3 5JG,57.47992789,-4.23567975,15,None,0,1,small,2
2036,Stirling,FK9 5DJ,56.13607037,-3.93964201,15,None,0,1,small,2
2037,Inverness,IV2 3NE,57.47817432,-4.22152737,15,None,9,1,large,2
2038,Inverness,IV2 3JN,57.47832716,-4.22050244,15,None,9,1,small,2
2039,Inverness,IV2 7UW,57.48112403,-4.14088274,15,None,14,6,small,6
2040,Aberdeen,AB159EA,57.11080188,-2.20552096,15,None,0,6,small,6
2041,Stirling,FK8 1TJ,56.12672295,-3.95398987,15,None,0,1,small,2
2042,Stirling,FK8 1TN,56.12494354,-3.95229073,15,None,0,1,small,2
2043,Stirling,FK8 1TQ,56.12631681,-3.95580347,15,None,0,1,small,2
2044,Stirling,FK8 1TS,56.12737763,-3.95577688,15,None,0,1,small,2
2045,Stirling,FK8 1QW,56.13018959,-3.94330426,15,None,0,1,small,2
2046,Stirling,FK8 1QR,56.13052364,-3.93805929,15,None,0,1,small,2
2047,Aberdeen,AB159EF,57.12270632,-2.18713926,15,None,15,6,small,6
2048,Stirling,FK8 1QQ,56.12972102,-3.94395643,15,None,0,1,small,2
2049,Stirling,FK8 1QN,56.13034022,-3.94229812,15,None,0,1,small,2
2050,Stirling,FK8 1QL,56.13014581,-3.94037348,15,None,0,1,small,2
2051,Stirling,FK8 1QJ,56.13046121,-3.93974572,15,None,0,1,small,2
2052,Inverness,IV2 4UG,57.46151595,-4.21281327,15,None,4,1,small,2
2053,Inverness,IV2 4UF,57.46160852,-4.21163507,15,None,4,1,small,2
2054,Stirling,FK8 1QH,56.13071798,-3.94399066,15,None,0,1,small,2
2055,Stirling,FK8 1QG,56.13088642,-3.94470718,15,None,0,1,small,2
2056,Aberdeen,AB159AG,57.12364887,-2.18758995,15,None,15,6,small,6
2057,Aberdeen,AB159DZ,57.1229862,-2.18619928,15,None,15,6,small,6
2058,Aberdeen,AB159EG,57.1239013,-2.18086923,15,None,15,6,small,6
2059,Aberdeen,AB159EH,57.12297416,-2.18216943,15,None,15,6,small,6
2060,Stirling,FK8 1QF,56.12997634,-3.9454336,15,None,0,1,small,2
2061,Stirling,FK8 1QE,56.13090183,-3.94601136,15,None,0,1,small,2
2062,Aberdeen,AB159EW,57.12300293,-2.18091439,15,None,15,6,small,6
2063,Aberdeen,AB159EY,57.12248086,-2.18163852,15,None,15,6,small,6
2064,Aberdeen,AB159EZ,57.12304491,-2.1829295,15,None,15,6,small,6
2065,Stirling,FK8 1QD,56.13083807,-3.9466357,15,None,0,1,small,2
2066,Stirling,FK8 1AH,56.12947376,-3.94082235,15,None,0,1,small,2
2067,Inverness,IV2 4HW,57.46151469,-4.21339675,15,None,4,1,small,2
2068,Stirling,FK8 1TH,56.12618503,-3.95447745,15,None,0,1,small,2
2069,Dundee,DD4 8UG,56.48823566,-2.89330588,15,MVS,2,6,small,1
2070,Dundee,DD4 8UZ,56.48771171,-2.89494997,15,MVS,2,6,small,1
2071,Inverness,IV3 8DR,57.48680702,-4.23993781,15,None,0,1,small,2
2072,Stirling,FK8 1SS,56.12908426,-3.95242014,15,None,0,1,small,2
2073,Stirling,FK8 1SF,56.12581749,-3.95328429,15,None,0,1,small,2
2074,Stirling,FK8 1SB,56.1286962,-3.95309236,15,None,0,1,small,2
2075,Stirling,FK8 1SA,56.12870864,-3.95401015,15,None,0,1,small,2
2076,Inverness,IV3 8EW,57.48620319,-4.23953376,15,None,0,1,small,2
2077,Inverness,IV3 8EN,57.48633911,-4.23845759,15,None,0,1,small,2
2078,Inverness,IV3 8EE,57.48719748,-4.24173033,15,None,0,1,small,2
2079,Inverness,IV3 8EB,57.48649797,-4.24165408,15,None,0,1,small,2
2080,Inverness,IV3 8ER,57.48575606,-4.23586921,15,None,0,1,small,2
2081,Inverness,IV3 8DT,57.48784216,-4.24135272,15,None,0,1,small,2
2082,Inverness,IV3 8DS,57.48730797,-4.24056915,15,None,0,1,small,2
2083,Inverness,IV1 1DW,57.47886393,-4.22725749,15,None,9,1,small,2
2084,Inverness,IV3 8AN,57.4856247,-4.23719591,15,None,0,1,small,2
2085,Stirling,FK8 1FB,56.1285505,-3.95150811,15,None,0,1,small,2
2086,Stirling,FK8 1JE,56.12732474,-3.95344116,15,None,0,1,small,2
2087,Stirling,FK8 1JD,56.12734575,-3.95154362,15,None,0,1,small,2
2088,Stirling,FK8 1SU,56.12809916,-3.95277247,15,None,0,1,small,2
2089,Stirling,FK8 1SY,56.12777112,-3.95533025,15,None,0,1,small,2
2090,Stirling,FK8 1SZ,56.12660707,-3.9567675,15,None,0,1,small,2
2091,Stirling,FK8 1TA,56.12785054,-3.95655713,15,None,0,1,small,2
2092,Stirling,FK8 1TD,56.12751282,-3.95802026,15,None,0,1,small,2
2093,Stirling,FK8 1TE,56.12696229,-3.95590061,15,None,0,1,small,2
2094,Stirling,FK8 1TF,56.12685008,-3.95504215,15,None,0,1,small,2
2095,Stirling,FK8 1TG,56.12627713,-3.95660593,15,None,0,1,small,2
2096,Stirling,FK8 1JB,56.12786918,-3.95197239,15,None,0,1,small,2
2097,Dundee,DD5 3NW,56.48870522,-2.89297589,15,MVS,2,6,small,1
2098,Stirling,FK8 1AD,56.1289026,-3.93942587,15,None,0,1,small,2
2099,Stirling,FK8 1SX,56.12831057,-3.9547462,15,None,0,1,small,2
2100,Stirling,FK7 9EA,56.1012052,-3.94862859,15,None,9,1,small,2
2101,Stirling,FK7 9HP,56.10326585,-3.94617603,15,None,9,1,small,2
2102,Stirling,FK7 9EQ,56.10110399,-3.94535945,15,None,9,1,small,2
2103,Inverness,IV1 1HY,57.47785055,-4.22511071,15,None,9,1,small,2
2104,Inverness,IV1 1JE,57.47783625,-4.22337506,15,None,9,1,small,2
2105,Stirling,FK7 9EJ,56.10169494,-3.94720621,15,None,9,1,small,2
2106,Stirling,FK7 9EH,56.10072623,-3.94480979,15,None,9,1,small,2
2107,Stirling,FK7 9EG,56.10185049,-3.94759997,15,None,9,1,small,2
2108,Inverness,IV1 1JQ,57.47762555,-4.22411288,15,None,9,1,small,2
2109,Stirling,FK8 1PJ,56.13111207,-3.9480656,15,None,0,1,small,2
2110,Stirling,FK8 1PL,56.13062308,-3.9494408,15,None,0,1,small,2
2111,Inverness,IV2 3AB,57.47782372,-4.22255695,15,None,9,1,small,2
2112,Stirling,FK8 1PN,56.1317497,-3.94866106,15,None,0,1,small,2
2113,Stirling,FK8 1PR,56.13248088,-3.94731414,15,None,0,1,small,2
2114,Stirling,FK8 1PS,56.13221423,-3.94427537,15,None,0,1,small,2
2115,Stirling,FK8 1PT,56.13141533,-3.94193395,15,None,0,1,small,2
2116,Stirling,FK8 1PU,56.13122816,-3.94240726,15,None,0,1,small,2
2117,Stirling,FK8 1PW,56.13069425,-3.94720772,15,None,0,1,small,2
2118,Stirling,FK8 1PX,56.13174238,-3.94285158,15,None,0,1,small,2
2119,Stirling,FK8 1PY,56.13167155,-3.94392615,15,None,0,1,small,2
2120,Stirling,FK7 9ED,56.10241608,-3.94706575,15,None,9,1,small,2
2121,Stirling,FK8 1PZ,56.13184822,-3.94469138,15,None,0,1,small,2
2122,Stirling,FK8 1QA,56.13186323,-3.94659096,15,None,0,1,small,2
2123,Stirling,FK8 1QB,56.13245234,-3.94570349,15,None,0,1,small,2
2124,Stirling,FK8 1QU,56.13146668,-3.94837318,15,None,0,1,small,2
2125,Stirling,FK8 1RF,56.13071975,-3.95071691,15,None,0,1,small,2
2126,Inverness,IV2 3AE,57.47787397,-4.22072514,15,None,9,1,small,2
2127,Inverness,IV2 3AG,57.4778197,-4.22125562,15,None,9,1,small,2
2128,Stirling,FK7 9EB,56.10063237,-3.94620391,15,None,9,1,small,2
2129,Inverness,IV1 1HT,57.47814099,-4.22392737,15,None,9,1,small,2
2130,Stirling,FK7 9ER,56.10084272,-3.94369015,15,None,9,1,small,2
2131,Inverness,IV1 1HS,57.47835273,-4.22363999,15,None,9,1,small,2
2132,Inverness,IV3 8HQ,57.48361578,-4.23495424,15,None,0,1,small,2
2133,Stirling,FK7 9HG,56.10310774,-3.9470846,15,None,9,1,small,2
2134,Aberdeen,AB159DX,57.10975547,-2.19706222,15,None,0,6,small,6
2135,Stirling,FK8 1SD,56.12967188,-3.94992366,15,None,0,1,small,2
2136,Stirling,FK8 1RT,56.12893657,-3.95493888,15,None,0,1,small,2
2137,Stirling,FK8 1RE,56.13014378,-3.94906254,15,None,0,1,small,2
2138,Stirling,FK8 1RD,56.12956101,-3.94555744,15,None,0,1,small,2
2139,Stirling,FK8 1RA,56.12918011,-3.94349469,15,None,0,1,small,2
2140,Stirling,FK8 1AQ,56.12845651,-3.93864717,15,None,0,1,small,2
2141,Stirling,FK8 1AG,56.12884192,-3.94099969,15,None,0,1,small,2
2142,Aberdeen,AB251UR,57.14958614,-2.10900147,15,MVS,12,6,small,1
2143,Inverness,IV3 8HX,57.48507431,-4.23631136,15,None,0,1,small,2
2144,Inverness,IV3 8HU,57.48475651,-4.23599162,15,None,0,1,small,2
2145,Inverness,IV3 8HF,57.48436601,-4.23571749,15,None,0,1,small,2
2146,Inverness,IV3 8HT,57.48438743,-4.2365363,15,None,0,1,small,2
2147,Inverness,IV3 8HE,57.48398674,-4.23481008,15,None,0,1,small,2
2148,Inverness,IV3 8HD,57.48392704,-4.23412241,15,None,0,1,small,2
2149,Inverness,IV3 8HB,57.48338023,-4.23455614,15,None,0,1,small,2
2150,Inverness,IV3 8BT,57.48413573,-4.23350119,15,None,0,1,small,2
2151,Inverness,IV3 8BS,57.4850086,-4.23545646,15,None,0,1,small,2
2152,Inverness,IV3 8BP,57.48468902,-4.23523672,15,None,0,1,small,2
2153,Inverness,IV3 8BN,57.48442614,-4.2343531,15,None,0,1,small,2
2154,Aberdeen,AB159DL,57.11077484,-2.19432696,15,None,0,6,small,6
2155,Inverness,IV1 1JJ,57.47727728,-4.22500912,15,None,9,1,large,2
2156,Inverness,IV1 1HG,57.47718753,-4.22602116,15,None,9,1,small,2
2157,Inverness,IV1 1HN,57.47844807,-4.22332885,15,None,9,1,small,2
2158,Inverness,IV1 1HQ,57.47718812,-4.22598784,15,None,9,1,large,2
2159,Aberdeen,AB116BS,57.1440541,-2.10726657,15,MVS,54,6,small,1
2160,Stirling,FK8 1SH,56.12754664,-3.9484967,15,None,0,1,small,2
2161,Inverness,IV1 9FE,57.47941028,-4.22633992,15,None,9,1,large,2
2162,Inverness,IV3 8BJ,57.48693071,-4.23752609,15,None,0,1,small,2
2163,Aberdeen,AB101HW,57.14778964,-2.09802253,15,MVS,42,6,small,1
2164,Aberdeen,AB101BL,57.14848162,-2.09764425,15,MVS,42,6,small,1
2165,Inverness,IV3 8SJ,57.49266736,-4.24286672,15,None,0,1,small,2
2166,Inverness,IV1 9ET,57.47941028,-4.22633992,15,None,9,1,large,2
2167,Inverness,IV1 9EW,57.47941028,-4.22633992,15,None,9,1,large,2
2168,Inverness,IV3 8SL,57.49156755,-4.24104712,15,None,0,1,small,2
2169,Inverness,IV2 3PX,57.4797136,-4.21881837,15,None,9,1,small,2
2170,Inverness,IV1 9FJ,57.47941028,-4.22633992,15,None,9,1,large,2
2171,Aberdeen,AB101AS,57.14832001,-2.09754466,15,MVS,42,6,small,1
2172,Inverness,IV3 8BH,57.48761227,-4.23911951,15,None,0,1,small,2
2173,Dundee,DD5 4AA,56.48193469,-2.81812772,15,MVS,0,6,small,1
2174,Inverness,IV3 8BG,57.48726763,-4.23626196,15,None,0,1,small,2
2175,Renfrewshire,PA1 1SJ,55.8460984,-4.41395135,15,MVS,2,6,small,1
2176,Inverness,IV991AF,57.48133901,-4.22397168,15,None,9,1,large,2
2177,Renfrewshire,PA1 1NB,55.84651571,-4.41512746,15,MVS,2,6,small,1
2178,Inverness,IV991AE,57.48133901,-4.22397168,15,None,9,1,large,2
2179,Inverness,IV991AD,57.48133901,-4.22397168,15,None,9,1,large,2
2180,Inverness,IV3 8DJ,57.48834175,-4.2364945,15,None,0,1,small,2
2181,Renfrewshire,PA2 8AF,55.82762871,-4.43126531,15,MVS,0,6,small,1
2182,Inverness,IV3 8SQ,57.49071276,-4.24464908,15,None,0,1,small,2
2183,Inverness,IV991AB,57.48133901,-4.22397168,15,None,9,1,large,2
2184,Inverness,IV991AA,57.48133901,-4.22397168,15,None,9,1,large,2
2185,Inverness,IV1 9ES,57.47941028,-4.22633992,15,None,9,1,large,2
2186,Inverness,IV1 9EN,57.47941028,-4.22633992,15,None,9,1,large,2
2187,Renfrewshire,PA2 9PW,55.83784664,-4.43995316,15,MVS,39,6,small,1
2188,Dundee,DD1 1PB,56.45766548,-2.97630072,15,MVS,4,6,small,1
2189,Inverness,IV3 8AD,57.48799132,-4.23902592,15,None,0,1,small,2
2190,Inverness,IV1 9DF,57.47941028,-4.22633992,15,None,9,1,large,2
2191,Inverness,IV3 8AF,57.48931656,-4.23979119,15,None,0,1,small,2
2192,Inverness,IV1 9DN,57.47941028,-4.22633992,15,None,9,1,large,2
2193,Inverness,IV3 8AP,57.48865885,-4.24090221,15,None,0,1,small,2
2194,Inverness,IV1 9DU,57.47941028,-4.22633992,15,None,9,1,large,2
2195,Inverness,IV1 9EH,57.47941028,-4.22633992,15,None,9,1,large,2
2196,Inverness,IV3 8DQ,57.48517872,-4.24257425,15,None,0,1,small,2
2197,Inverness,IV3 8BA,57.49038763,-4.24322746,15,None,0,1,small,2
2198,Inverness,IV3 8ED,57.48639318,-4.24299911,15,None,0,1,small,2
2199,Dundee,DD1 4HA,56.45927461,-2.97846779,15,MVS,4,6,small,1
2200,Inverness,IV3 8EZ,57.48621383,-4.24045206,15,None,0,1,small,2
2201,Inverness,IV3 8EF,57.4852992,-4.243883,15,None,0,1,small,2
2202,Renfrewshire,PA2 8PL,55.82338646,-4.4448591,15,MVS,0,6,small,1
2203,Inverness,IV3 8EG,57.48590219,-4.24281883,15,None,0,1,small,2
2204,Aberdeen,AB107QQ,57.11946892,-2.1337993,15,MVS,2,6,large,1
2205,Inverness,IV3 8EH,57.48593132,-4.24168608,15,None,0,1,small,2
2206,Inverness,IV3 8EJ,57.48516466,-4.24083825,15,None,0,1,small,2
2207,Inverness,IV3 8EL,57.48473977,-4.23896031,15,None,0,1,small,2
2208,Inverness,IV3 8EQ,57.48630631,-4.24232639,15,None,0,1,small,2
2209,Inverness,IV3 8SH,57.49188827,-4.24473794,15,None,0,1,small,2
2210,Inverness,IV1 9EJ,57.47941028,-4.22633992,15,None,9,1,large,2
2211,Inverness,IV3 8UJ,57.47941028,-4.22633992,15,None,9,1,large,2
2212,Inverness,IV3 5YX,57.47941028,-4.22633992,15,None,9,1,large,2
2213,Inverness,IV2 7YF,57.47941028,-4.22633992,15,None,9,1,large,2
2214,Inverness,IV1 1QD,57.47844177,-4.2252134,15,None,9,1,small,2
2215,Inverness,IV3 8AJ,57.49444394,-4.24300909,15,None,0,1,small,2
2216,Inverness,IV1 1HX,57.47857701,-4.2262058,15,None,9,1,large,2
2217,Inverness,IV1 1QQ,57.47811069,-4.22462612,15,None,9,1,small,2
2218,Inverness,IV3 8SW,57.49005837,-4.24052077,15,None,0,1,small,2
2219,Inverness,IV1 1QL,57.47807171,-4.22530766,15,None,9,1,small,2
2220,Inverness,IV1 1QG,57.47841969,-4.22442806,15,None,9,1,small,2
2221,Inverness,IV1 1LF,57.47954856,-4.22359591,15,None,9,1,large,2
2222,Inverness,IV1 1LG,57.47949735,-4.22344267,15,None,9,1,large,2
2223,Inverness,IV1 1QF,57.47855478,-4.22492002,15,None,9,1,large,2
2224,Inverness,IV3 8SR,57.4893788,-4.2433658,15,None,0,1,small,2
2225,Inverness,IV1 1QA,57.47851932,-4.22540161,15,None,9,1,small,2
2226,Inverness,IV2 7WG,57.47941028,-4.22633992,15,None,9,1,large,2
2227,Aberdeen,AB251HN,57.15162132,-2.10307382,15,MVS,42,6,small,1
2228,Aberdeen,AB251HL,57.15208796,-2.10365362,15,MVS,42,6,small,1
2229,Aberdeen,AB251EE,57.15249147,-2.10453077,15,MVS,59,6,small,1
2230,Inverness,IV1 1PX,57.47871032,-4.22578021,15,None,9,1,small,2
2231,Inverness,IV1 1PQ,57.47919044,-4.22555921,15,None,9,1,small,2
2232,Inverness,IV1 1PP,57.47873267,-4.22451381,15,None,9,1,small,2
2233,Inverness,IV1 1PL,57.4790221,-4.22491508,15,None,9,1,small,2
2234,Inverness,IV1 1PJ,57.47896252,-4.22574551,15,None,9,1,small,2
2235,Inverness,IV1 1PG,57.47918279,-4.2249749,15,None,9,1,small,2
2236,Inverness,IV1 1LQ,57.47920732,-4.22307473,15,None,9,1,small,2
2237,Inverness,IV3 8SP,57.48925823,-4.24155633,15,None,0,1,small,2
2238,Inverness,IV1 1HU,57.4783395,-4.22438982,15,None,9,1,small,2
2239,Inverness,IV2 4YT,57.47941028,-4.22633992,15,None,9,1,large,2
2240,Inverness,IV1 1WA,57.47769282,-4.2269193,15,None,9,1,small,2
2241,Inverness,IV2 4ZH,57.47941028,-4.22633992,15,None,9,1,large,2
2242,Inverness,IV2 3PY,57.48082987,-4.21716785,15,None,9,1,small,2
2243,Inverness,IV1 1JN,57.47927019,-4.22511367,15,None,9,1,small,2
2244,Renfrewshire,PA102LL,55.8406527,-4.54929116,15,MVS,0,6,small,1
2245,Aberdeen,AB251BS,57.15079578,-2.10198068,15,MVS,59,6,small,1
2246,Inverness,IV1 1DE,57.47946119,-4.22549227,15,None,9,1,small,2
2247,Inverness,IV1 1DG,57.47906714,-4.22643581,15,None,9,1,small,2
2248,Inverness,IV2 3WX,57.47941028,-4.22633992,15,None,9,1,large,2
2249,Inverness,IV2 4WY,57.47941028,-4.22633992,15,None,9,1,large,2
2250,Inverness,IV1 1AX,57.47941028,-4.22633992,15,None,9,1,large,2
2251,Inverness,IV3 8AH,57.49197601,-4.23980393,15,None,0,1,small,2
2252,Inverness,IV1 1DR,57.47859187,-4.22689063,15,None,9,1,small,2
2253,Inverness,IV1 1DX,57.4782989,-4.2266893,15,None,9,1,large,2
2254,Inverness,IV1 1DY,57.47790441,-4.22613151,15,None,9,1,small,2
2255,Inverness,IV1 1AA,57.48133901,-4.22397168,15,None,9,1,large,2
2256,Inverness,IV1 9FA,57.47941028,-4.22633992,15,None,9,1,large,2
2257,Inverness,IV1 1EA,57.47795238,-4.22545052,15,None,9,1,small,2
2258,Inverness,IV1 1EB,57.47819929,-4.22571575,15,None,9,1,small,2
2259,Inverness,IV1 1ED,57.4781859,-4.22596515,15,None,9,1,small,2
2260,Inverness,IV2 3PR,57.47973284,-4.22078795,15,None,9,1,small,2
2261,Inverness,IV1 1EX,57.47877153,-4.22638445,15,None,9,1,small,2
2262,Dundee,DD4 0NS,56.48492177,-2.90181795,15,MVS,2,6,small,1
2263,Inverness,IV1 9DP,57.47941028,-4.22633992,15,None,9,1,large,2
2264,Renfrewshire,PA2 6BQ,55.83737768,-4.43776758,15,MVS,39,6,small,1
2265,Inverness,IV3 8LL,57.48659392,-4.24484673,15,None,0,1,small,2
2266,Inverness,IV3 8DL,57.48429779,-4.24360467,15,None,0,1,small,2
2267,Renfrewshire,PA1 2TB,55.83965063,-4.45273262,15,MVS,21,6,small,1
2268,Inverness,IV3 8EA,57.48914796,-4.24623829,15,None,0,1,small,2
2269,Renfrewshire,PA1 2TE,55.8401598,-4.46188529,15,MVS,21,6,small,1
2270,Inverness,IV3 8ES,57.48813988,-4.24532541,15,None,0,1,large,2
2271,Inverness,IV1 1LR,57.48028945,-4.22489208,15,None,9,1,small,2
2272,Renfrewshire,PA1 2TQ,55.84028927,-4.46125455,15,MVS,21,6,small,1
2273,Renfrewshire,PA1 2UZ,55.83993519,-4.45963487,15,MVS,21,6,small,1
2274,Renfrewshire,PA1 2XP,55.84041319,-4.45955326,15,MVS,21,6,small,1
2275,Inverness,IV1 1LS,57.48034979,-4.22554634,15,None,9,1,small,2
2276,Inverness,IV1 1LP,57.47990041,-4.22555236,15,None,9,1,small,2
2277,Inverness,IV3 8AA,57.4869667,-4.23651051,15,None,0,1,small,2
2278,Inverness,IV1 1LX,57.48063656,-4.2281328,15,None,9,1,small,2
2279,Inverness,IV1 1NW,57.48125086,-4.22336576,15,None,9,1,small,2
2280,Aberdeen,AB251BZ,57.15081408,-2.10156753,15,MVS,42,6,small,1
2281,Aberdeen,AB251BU,57.15122029,-2.09910596,15,MVS,42,6,small,1
2282,Aberdeen,AB251BR,57.15090401,-2.10145208,15,MVS,42,6,small,1
2283,Inverness,IV1 1PN,57.48018601,-4.2251527,15,None,9,1,small,2
2284,Inverness,IV1 1BA,57.48043289,-4.2294883,15,None,9,1,large,2
2285,Inverness,IV1 1DA,57.47964865,-4.22607085,15,None,9,1,small,2
